"","date","value"
"2173",2013-09-26,0
"2174",2013-09-27,0
"2175",2013-09-28,0
"2176",2013-09-29,0
"2177",2013-09-30,0
"2178",2013-10-01,0
"2179",2013-10-02,0.1
"2180",2013-10-03,0
"2181",2013-10-04,0
"2182",2013-10-05,0
"2183",2013-10-06,0
"2184",2013-10-07,0
"2185",2013-10-08,0
"2186",2013-10-09,0
"2187",2013-10-10,0
"2188",2013-10-11,0
"2189",2013-10-12,0
"2190",2013-10-13,0
"2191",2013-10-14,0.2
"2192",2013-10-15,0
"2193",2013-10-16,0.2
"2194",2013-10-17,0
"2195",2013-10-18,0
"2196",2013-10-19,0
"2197",2013-10-20,0
"2198",2013-10-21,0
"2199",2013-10-22,0
"2200",2013-10-23,0
"2201",2013-10-24,0
"2202",2013-10-25,0
"2203",2013-10-26,0
"2204",2013-10-27,0
"2205",2013-10-28,0
"2206",2013-10-29,0
"2207",2013-10-30,22.3
"2208",2013-10-31,2.1
"2209",2013-11-01,0.8
"2210",2013-11-02,0
"2211",2013-11-03,0
"2212",2013-11-04,0
"2213",2013-11-05,0
"2214",2013-11-06,0
"2215",2013-11-07,0
"2216",2013-11-08,0.1
"2217",2013-11-09,0.6
"2218",2013-11-10,0.8
"2219",2013-11-11,0
"2220",2013-11-12,0
"2221",2013-11-13,0.1
"2222",2013-11-14,0
"2223",2013-11-15,0.1
"2224",2013-11-16,0
"2225",2013-11-17,0
"2226",2013-11-18,0
"2227",2013-11-19,0
"2228",2013-11-20,1.4
"2229",2013-11-21,0
"2230",2013-11-22,0
"2231",2013-11-23,0
"2232",2013-11-24,2.6
"2233",2013-11-25,0
"2234",2013-11-26,2.1
"2235",2013-11-27,0
"2236",2013-11-28,0
"2237",2013-11-29,0
"2238",2013-11-30,2.7
"2239",2013-12-01,9.5
"2240",2013-12-02,0
"2241",2013-12-03,0
"2242",2013-12-04,0
"2243",2013-12-05,0
"2244",2013-12-06,0
"2245",2013-12-07,0
"2246",2013-12-08,0
"2247",2013-12-09,0
"2248",2013-12-10,0
"2249",2013-12-11,3.8
"2250",2013-12-12,6.3
"2251",2013-12-13,0
"2252",2013-12-14,0.8
"2253",2013-12-15,0
"2254",2013-12-16,0
"2255",2013-12-17,0.2
"2256",2013-12-18,0
"2257",2013-12-19,36.1
"2258",2013-12-20,0
"2259",2013-12-21,0
"2260",2013-12-22,0
"2261",2013-12-23,0.2
"2262",2013-12-24,0
"2263",2013-12-25,0
"2264",2013-12-26,0.7
"2265",2013-12-27,0
"2266",2013-12-28,6.6
"2267",2013-12-29,0
"2268",2013-12-30,0
"2269",2013-12-31,8.5
"2270",2014-01-01,0
"2271",2014-01-02,0.4
"2272",2014-01-03,0
"2273",2014-01-04,0
"2274",2014-01-05,0
"2275",2014-01-06,0
"2276",2014-01-07,0
"2277",2014-01-08,0
"2278",2014-01-09,5.1
"2279",2014-01-10,0
"2280",2014-01-11,0
"2281",2014-01-12,0
"2282",2014-01-13,0
"2283",2014-01-14,0
"2284",2014-01-15,0
"2285",2014-01-16,0
"2286",2014-01-17,0
"2287",2014-01-18,0
"2288",2014-01-19,0
"2289",2014-01-20,0
"2290",2014-01-21,0
"2291",2014-01-22,41.3
"2292",2014-01-23,13.6
"2293",2014-01-24,0
"2294",2014-01-25,0
"2295",2014-01-26,0
"2296",2014-01-27,3.3
"2297",2014-01-28,8.3
"2298",2014-01-29,0
"2299",2014-01-30,0
"2300",2014-01-31,0
"2301",2014-02-01,0
"2302",2014-02-02,0
"2303",2014-02-03,0
"2304",2014-02-04,0.4
"2305",2014-02-05,1.9
"2306",2014-02-06,0
"2307",2014-02-07,0
"2308",2014-02-08,5.7
"2309",2014-02-09,0
"2310",2014-02-10,0
"2311",2014-02-11,1.7
"2312",2014-02-12,3.6
"2313",2014-02-13,0.1
"2314",2014-02-14,45.7
"2315",2014-02-15,8.1
"2316",2014-02-16,15.6
"2317",2014-02-17,14.6
"2318",2014-02-18,0
"2319",2014-02-19,0
"2320",2014-02-20,0
"2321",2014-02-21,10.1
"2322",2014-02-22,5.5
"2323",2014-02-23,0
"2324",2014-02-24,25.4
"2325",2014-02-25,3.8
"2326",2014-02-26,0
"2327",2014-02-27,0
"2328",2014-02-28,0
"2329",2014-03-01,21.5
"2330",2014-03-02,0.1
"2331",2014-03-03,0.1
"2332",2014-03-04,0
"2333",2014-03-05,0
"2334",2014-03-06,0
"2335",2014-03-07,0
"2336",2014-03-08,0
"2337",2014-03-09,2.6
"2338",2014-03-10,0
"2339",2014-03-11,0
"2340",2014-03-12,0
"2341",2014-03-13,26.8
"2342",2014-03-14,11.8
"2343",2014-03-15,0.1
"2344",2014-03-16,0.1
"2345",2014-03-17,0.2
"2346",2014-03-18,2
"2347",2014-03-19,0.1
"2348",2014-03-20,0.2
"2349",2014-03-21,0.1
"2350",2014-03-22,0
"2351",2014-03-23,0
"2352",2014-03-24,0
"2353",2014-03-25,0
"2354",2014-03-26,0.1
"2355",2014-03-27,0.1
"2356",2014-03-28,0.1
"2357",2014-03-29,0.1
"2358",2014-03-30,0.6
"2359",2014-03-31,0.1
"2360",2014-04-01,2.7
"2361",2014-04-02,10
"2362",2014-04-03,1.2
"2363",2014-04-04,0
"2364",2014-04-05,0
"2365",2014-04-06,0.3
"2366",2014-04-07,0.3
"2367",2014-04-08,0.1
"2368",2014-04-09,0.1
"2369",2014-04-10,0.2
"2370",2014-04-11,0
"2371",2014-04-12,0
"2372",2014-04-13,0.1
"2373",2014-04-14,0
"2374",2014-04-15,0.1
"2375",2014-04-16,0.1
"2376",2014-04-17,0.1
"2377",2014-04-18,0
"2378",2014-04-19,0.1
"2379",2014-04-20,0.1
"2380",2014-04-21,0.1
"2381",2014-04-22,0.1
"2382",2014-04-23,0.1
"2383",2014-04-24,0
"2384",2014-04-25,0.1
"2385",2014-04-26,0.1
"2386",2014-04-27,0.2
"2387",2014-04-28,0.1
"2388",2014-04-29,0.1
"2389",2014-04-30,0
"2390",2014-05-01,0
"2391",2014-05-02,0.1
"2392",2014-05-03,0
"2393",2014-05-04,0
"2394",2014-05-05,0.1
"2395",2014-05-06,0.1
"2396",2014-05-07,0.1
"2397",2014-05-08,0.1
"2398",2014-05-09,0.1
"2399",2014-05-10,0
"2400",2014-05-11,0.1
"2401",2014-05-12,0
"2402",2014-05-13,0.2
"2403",2014-05-14,0.1
"2404",2014-05-15,0
"2405",2014-05-16,0
"2406",2014-05-17,0.1
"2407",2014-05-18,0.1
"2408",2014-05-19,0.2
"2409",2014-05-20,0.1
"2410",2014-05-21,0
"2411",2014-05-22,0
"2412",2014-05-23,0.1
"2413",2014-05-24,0.1
"2414",2014-05-25,0
"2415",2014-05-26,0
"2416",2014-05-27,0.1
"2417",2014-05-28,0
"2418",2014-05-29,0
"2419",2014-05-30,0
"2420",2014-05-31,0
"2421",2014-06-01,0
"2422",2014-06-02,0
"2423",2014-06-03,0
"2424",2014-06-04,0
"2425",2014-06-05,0
"2426",2014-06-06,0
"2427",2014-06-07,0
"2428",2014-06-08,0
"2429",2014-06-09,0
"2430",2014-06-10,0
"2431",2014-06-11,0
"2432",2014-06-12,0
"2433",2014-06-13,0
"2434",2014-06-14,0
"2435",2014-06-15,0
"2436",2014-06-16,0
"2437",2014-06-17,0
"2438",2014-06-18,0
"2439",2014-06-19,0
"2440",2014-06-20,0
"2441",2014-06-21,0
"2442",2014-06-22,0
"2443",2014-06-23,0
"2444",2014-06-24,0
"2445",2014-06-25,0
"2446",2014-06-26,0
"2447",2014-06-27,0
"2448",2014-06-28,0
"2449",2014-06-29,0
"2450",2014-06-30,0
"2451",2014-07-01,0
"2452",2014-07-02,0
"2453",2014-07-03,0
"2454",2014-07-04,0
"2455",2014-07-05,0
"2456",2014-07-06,0
"2457",2014-07-07,0
"2458",2014-07-08,0
"2459",2014-07-09,0
"2460",2014-07-10,0
"2461",2014-07-11,0
"2462",2014-07-12,0
"2463",2014-07-13,0
"2464",2014-07-14,0
"2465",2014-07-15,0
"2466",2014-07-16,0
"2467",2014-07-17,0
"2468",2014-07-18,0
"2469",2014-07-19,0
"2470",2014-07-20,0
"2471",2014-07-21,0
"2472",2014-07-22,0
"2473",2014-07-23,0
"2474",2014-07-24,0
"2475",2014-07-25,0
"2476",2014-07-26,0
"2477",2014-07-27,0
"2478",2014-07-28,0
"2479",2014-07-29,0
"2480",2014-07-30,0
"2481",2014-07-31,0
"2482",2014-08-01,0
"2483",2014-08-02,0
"2484",2014-08-03,0
"2485",2014-08-04,0
"2486",2014-08-05,0
"2487",2014-08-06,0
"2488",2014-08-07,0
"2489",2014-08-08,0
"2490",2014-08-09,0
"2491",2014-08-10,0
"2492",2014-08-11,0
"2493",2014-08-12,0
"2494",2014-08-13,0
"2495",2014-08-14,0
"2496",2014-08-15,0
"2497",2014-08-16,0
"2498",2014-08-17,0
"2499",2014-08-18,0
"2500",2014-08-19,0
"2501",2014-08-20,0
"2502",2014-08-21,0
"2503",2014-08-22,0.5
"2504",2014-08-23,0
"2505",2014-08-24,0.1
"2506",2014-08-25,0
"2507",2014-08-26,0
"2508",2014-08-27,0
"2509",2014-08-28,0
"2510",2014-08-29,0
"2511",2014-08-30,0
"2512",2014-08-31,0
"2513",2014-09-01,0
"2514",2014-09-02,0
"2515",2014-09-03,0
"2516",2014-09-04,0
"2517",2014-09-05,0
"2518",2014-09-06,0
"2519",2014-09-07,0
"2520",2014-09-08,0
"2521",2014-09-09,0
"2522",2014-09-10,0
"2523",2014-09-11,0
"2524",2014-09-12,0
"2525",2014-09-13,0.4
"2526",2014-09-14,0
"2527",2014-09-15,0
"2528",2014-09-16,0
"2529",2014-09-17,0
"2530",2014-09-18,4.8
"2531",2014-09-19,0
"2532",2014-09-20,0
"2533",2014-09-21,0
"2534",2014-09-22,0
"2535",2014-09-23,0
"2536",2014-09-24,0
"2537",2014-09-25,0
"2538",2014-09-26,0
"2539",2014-09-27,0
"2540",2014-09-28,0
"2541",2014-09-29,0
"2542",2014-09-30,0
"2543",2014-10-01,0
"2544",2014-10-02,0
"2545",2014-10-03,0
"2546",2014-10-04,0.1
"2547",2014-10-05,0
"2548",2014-10-06,0
"2549",2014-10-07,0
"2550",2014-10-08,0
"2551",2014-10-09,0
"2552",2014-10-10,0
"2553",2014-10-11,0
"2554",2014-10-12,0
"2555",2014-10-13,0
"2556",2014-10-14,0
"2557",2014-10-15,0
"2558",2014-10-16,0
"2559",2014-10-17,0
"2560",2014-10-18,0
"2561",2014-10-19,0
"2562",2014-10-20,0
"2563",2014-10-21,0
"2564",2014-10-22,0
"2565",2014-10-23,0
"2566",2014-10-24,0
"2567",2014-10-25,0
"2568",2014-10-26,0
"2569",2014-10-27,0
"2570",2014-10-28,0
"2571",2014-10-29,0
"2572",2014-10-30,0
"2573",2014-10-31,0
"2574",2014-11-01,0
"2575",2014-11-02,0
"2576",2014-11-03,0
"2577",2014-11-04,0
"2578",2014-11-05,0
"2579",2014-11-06,0
"2580",2014-11-07,0
"2581",2014-11-08,0
"2582",2014-11-09,0.2
"2583",2014-11-10,5.7
"2584",2014-11-11,0
"2585",2014-11-12,3.9
"2586",2014-11-13,10.6
"2587",2014-11-14,0
"2588",2014-11-15,0
"2589",2014-11-16,0
"2590",2014-11-17,0
"2591",2014-11-18,6
"2592",2014-11-19,0
"2593",2014-11-20,1.8
"2594",2014-11-21,0
"2595",2014-11-22,0
"2596",2014-11-23,0
"2597",2014-11-24,0
"2598",2014-11-25,1.2
"2599",2014-11-26,9.8
"2600",2014-11-27,0
"2601",2014-11-28,0
"2602",2014-11-29,0
"2603",2014-11-30,0
"2604",2014-12-01,0
"2605",2014-12-02,0
"2606",2014-12-03,0
"2607",2014-12-04,0
"2608",2014-12-05,0
"2609",2014-12-06,0
"2610",2014-12-07,0
"2611",2014-12-08,0
"2612",2014-12-09,0
"2613",2014-12-10,20.8
"2614",2014-12-11,0.1
"2615",NA,NA
"2616",NA,NA
"2617",NA,NA
"2618",NA,NA
"2619",2014-12-16,0
"2620",2014-12-17,0
"2621",2014-12-18,0
"2622",2014-12-19,0
"2623",2014-12-20,2.4
"2624",2014-12-21,0
"2625",2014-12-22,0
"2626",2014-12-23,0
"2627",2014-12-24,0
"2628",2014-12-25,0
"2629",2014-12-26,8.9
"2630",2014-12-27,0.1
"2631",2014-12-28,24.2
"2632",2014-12-29,0
"2633",2014-12-30,0.3
"2634",2014-12-31,1.6
"2635",2015-01-02,0
"2636",2015-01-03,0
"2637",2015-01-04,0
"2638",2015-01-05,0
"2639",2015-01-06,0
"2640",2015-01-07,1.2
"2641",2015-01-08,0
"2642",2015-01-09,0
"2643",2015-01-10,17.4
"2644",2015-01-11,0
"2645",2015-01-12,0
"2646",2015-01-13,0
"2647",2015-01-14,7
"2648",NA,NA
"2649",2015-01-16,0
"2650",2015-01-17,0
"2651",2015-01-18,0
"2652",2015-01-19,0
"2653",2015-01-20,0
"2654",2015-01-21,0
"2655",2015-01-22,0
"2656",2015-01-23,0
"2657",2015-01-24,0
"2658",2015-01-25,0
"2659",2015-01-26,2.3
"2660",2015-01-27,0
"2661",2015-01-28,19.3
"2662",2015-01-29,0
"2663",2015-01-30,0
"2664",2015-01-31,0
"2665",2015-02-01,0
"2666",2015-02-02,0
"2667",2015-02-03,5.2
"2668",2015-02-04,0
"2669",2015-02-05,0
"2670",2015-02-06,0
"2671",2015-02-07,0
"2672",2015-02-08,4.6
"2673",2015-02-09,12.7
"2674",2015-02-10,0
"2675",2015-02-11,0
"2676",2015-02-12,0
"2677",2015-02-13,0
"2678",2015-02-14,0
"2679",2015-02-15,7.3
"2680",2015-02-16,0
"2681",2015-02-17,1.5
"2682",2015-02-18,16.3
"2683",2015-02-19,0
"2684",2015-02-20,18.1
"2685",2015-02-21,2.3
"2686",2015-02-22,0
"2687",2015-02-23,0
"2688",2015-02-24,5.9
"2689",2015-02-25,2.1
"2690",2015-02-26,0.8
"2691",2015-02-27,0
"2692",2015-02-28,7.2
"2693",2015-03-01,1.5
"2694",2015-03-02,0.4
"2695",2015-03-03,0
"2696",2015-03-04,0
"2697",2015-03-05,0
"2698",2015-03-06,0
"2699",2015-03-07,0
"2700",2015-03-08,0
"2701",2015-03-09,0
"2702",2015-03-10,0
"2703",2015-03-11,0
"2704",2015-03-12,0
"2705",2015-03-13,0
"2706",2015-03-14,0
"2707",2015-03-15,0
"2708",2015-03-16,0
"2709",2015-03-17,0
"2710",2015-03-18,0
"2711",2015-03-19,0
"2712",2015-03-20,0.5
"2713",2015-03-21,1.9
"2714",2015-03-22,0
"2715",2015-03-23,0
"2716",2015-03-24,6.8
"2717",2015-03-25,0
"2718",2015-03-26,2.7
"2719",2015-03-27,0.1
"2720",2015-03-28,0
"2721",2015-03-29,0
"2722",2015-03-30,0
"2723",2015-03-31,0
"2724",2015-04-01,0
"2725",2015-04-02,0
"2726",2015-04-03,0
"2727",2015-04-04,23.8
"2728",2015-04-05,0
"2729",2015-04-06,0
"2730",2015-04-07,0
"2731",2015-04-08,0
"2732",2015-04-09,0
"2733",2015-04-10,0
"2734",2015-04-11,0
"2735",2015-04-12,0
"2736",2015-04-13,0
"2737",2015-04-14,8.6
"2738",2015-04-15,2.2
"2739",2015-04-16,2.4
"2740",2015-04-17,0
"2741",2015-04-18,0
"2742",2015-04-19,0
"2743",2015-04-20,0
"2744",2015-04-21,6.6
"2745",2015-04-22,0.1
"2746",2015-04-23,0
"2747",2015-04-24,0
"2748",2015-04-25,0
"2749",2015-04-26,0
"2750",2015-04-27,0
"2751",2015-04-28,0
"2752",2015-04-29,0
"2753",2015-04-30,0
"2754",2015-05-01,0
"2755",2015-05-02,0
"2756",2015-05-03,0
"2757",2015-05-04,0
"2758",2015-05-05,0
"2759",2015-05-06,0
"2760",2015-05-07,0
"2761",2015-05-08,0
"2762",2015-05-09,0
"2763",2015-05-10,0
"2764",2015-05-11,0
"2765",2015-05-12,0
"2766",2015-05-13,0
"2767",2015-05-14,0
"2768",2015-05-15,0
"2769",2015-05-16,0
"2770",2015-05-17,0
"2771",2015-05-18,0
"2772",2015-05-19,0
"2773",2015-05-20,0
"2774",2015-05-21,0
"2775",2015-05-22,0
"2776",2015-05-23,0
"2777",2015-05-24,0
"2778",2015-05-25,0
"2779",2015-05-26,0
"2780",2015-05-27,0
"2781",2015-05-28,0
"2782",2015-05-29,0
"2783",2015-05-30,0
"2784",2015-05-31,0
"2785",2015-06-01,0
"2786",2015-06-02,0
"2787",2015-06-03,0
"2788",2015-06-04,0
"2789",2015-06-05,0
"2790",2015-06-06,0
"2791",2015-06-07,0
"2792",2015-06-08,0
"2793",2015-06-09,0
"2794",2015-06-10,0
"2795",2015-06-11,0
"2796",2015-06-12,0
"2797",2015-06-13,0
"2798",2015-06-14,0
"2799",2015-06-15,0
"2800",2015-06-16,0
"2801",2015-06-17,0
"2802",2015-06-18,0
"2803",2015-06-19,0
"2804",2015-06-20,0
"2805",2015-06-21,0
"2806",2015-06-22,0
"2807",2015-06-23,0
"2808",2015-06-24,0
"2809",2015-06-25,0
"2810",2015-06-26,0
"2811",2015-06-27,0
"2812",2015-06-28,0
"2813",2015-06-29,0
"2814",2015-06-30,0
"2815",2015-07-01,0
"2816",2015-07-02,0
"2817",2015-07-03,0
"2818",2015-07-04,0
"2819",2015-07-05,0
"2820",2015-07-06,0
"2821",2015-07-07,0
"2822",2015-07-08,0
"2823",2015-07-09,0
"2824",2015-07-10,0
"2825",2015-07-11,0
"2826",2015-07-12,0
"2827",2015-07-13,0
"2828",2015-07-14,0
"2829",2015-07-15,0
"2830",2015-07-16,0
"2831",2015-07-17,0
"2832",2015-07-18,0
"2833",2015-07-19,0
"2834",NA,NA
"2835",2015-07-21,0
"2836",2015-07-22,0
"2837",2015-07-23,0
"2838",2015-07-24,0
"2839",2015-07-25,0
"2840",2015-07-26,0
"2841",2015-07-27,0
"2842",2015-07-28,0
"2843",2015-07-29,0
"2844",2015-07-30,0
"2845",2015-07-31,0
"2846",2015-08-01,0
"2847",2015-08-02,0
"2848",2015-08-03,0
"2849",2015-08-04,0
"2850",2015-08-05,0
"2851",2015-08-06,0
"2852",2015-08-07,0
"2853",2015-08-08,0
"2854",2015-08-09,0
"2855",2015-08-10,0
"2856",2015-08-11,0
"2857",2015-08-12,19.1
"2858",2015-08-13,0.5
"2859",2015-08-14,0
"2860",2015-08-15,0
"2861",2015-08-16,0
"2862",2015-08-17,0
"2863",2015-08-18,0
"2864",2015-08-19,0
"2865",2015-08-20,0.1
"2866",2015-08-21,0
"2867",2015-08-22,0
"2868",2015-08-23,0
"2869",2015-08-24,0
"2870",2015-08-25,0
"2871",2015-08-26,0
"2872",2015-08-27,0
"2873",2015-08-28,0
"2874",2015-08-29,0
"2875",2015-08-30,0
"2876",2015-08-31,0
"2877",2015-09-01,0
"2878",2015-09-02,0
"2879",2015-09-03,0
"2880",2015-09-04,0
"2881",2015-09-05,0
"2882",2015-09-06,0
"2883",2015-09-07,0
"2884",2015-09-08,0
"2885",2015-09-09,0
"2886",2015-09-10,0
"2887",2015-09-11,0
"2888",2015-09-12,0
"2889",2015-09-13,0
"2890",2015-09-14,0
"2891",2015-09-15,0
"2892",2015-09-16,0
"2893",2015-09-17,0
"2894",2015-09-18,0
"2895",2015-09-19,0
"2896",2015-09-20,0
"2897",2015-09-21,0
"2898",2015-09-22,8.4
"2899",2015-09-23,0
"2900",2015-09-24,0
"2901",2015-09-25,0
"2902",2015-09-26,0
"2903",2015-09-27,0
"2904",2015-09-28,0
"2905",2015-09-29,0
"2906",2015-09-30,0
"2907",2015-10-01,0
"2908",2015-10-02,0
"2909",2015-10-03,0
"2910",2015-10-04,0
"2911",2015-10-05,0
"2912",2015-10-06,0
"2913",2015-10-07,0
"2914",2015-10-08,0.3
"2915",2015-10-09,5.5
"2916",NA,NA
"2917",NA,NA
"2918",2015-10-12,0
"2919",2015-10-13,0
"2920",2015-10-14,0
"2921",2015-10-15,0
"2922",2015-10-16,0
"2923",2015-10-17,0
"2924",2015-10-18,0
"2925",2015-10-19,2.7
"2926",2015-10-20,0
"2927",2015-10-21,0
"2928",2015-10-22,0
"2929",2015-10-23,0
"2930",2015-10-24,3.3
"2931",2015-10-25,0
"2932",2015-10-26,0
"2933",2015-10-27,0
"2934",2015-10-28,0.1
"2935",2015-10-29,11.3
"2936",2015-10-30,0
"2937",2015-10-31,5.9
"2938",2015-11-01,11.8
"2939",2015-11-02,0.7
"2940",2015-11-03,0.9
"2941",2015-11-04,14.9
"2942",2015-11-05,0.1
"2943",2015-11-06,0
"2944",2015-11-07,17.8
"2945",2015-11-08,0.9
"2946",2015-11-09,0
"2947",2015-11-10,0.4
"2948",2015-11-11,0
"2949",2015-11-12,11.6
"2950",2015-11-13,0
"2951",2015-11-14,0
"2952",2015-11-15,0
"2953",2015-11-16,0.3
"2954",2015-11-17,0
"2955",2015-11-18,0
"2956",2015-11-19,6.9
"2957",2015-11-20,0
"2958",2015-11-21,0
"2959",NA,NA
"2960",2015-11-23,17.9
"2961",2015-11-24,44.3
"2962",2015-11-25,0
"2963",2015-11-26,3
"2964",2015-11-27,0
"2965",2015-11-28,0
"2966",NA,NA
"2967",2015-11-30,0
"2968",2015-12-01,0
"2969",2015-12-02,3.6
"2970",2015-12-03,0
"2971",2015-12-04,0
"2972",2015-12-05,19
"2973",2015-12-06,0
"2974",2015-12-07,0
"2975",2015-12-08,17.1
"2976",2015-12-09,0
"2977",2015-12-10,0
"2978",2015-12-11,0
"2979",2015-12-12,0
"2980",2015-12-13,0
"2981",2015-12-14,0
"2982",2015-12-15,1.7
"2983",2015-12-16,0
"2984",2015-12-17,0.1
"2985",2015-12-18,0
"2986",2015-12-19,0
"2987",2015-12-20,0
"2988",2015-12-21,0
"2989",2015-12-22,0
"2990",2015-12-23,0
"2991",2015-12-24,0
"2992",2015-12-25,0
"2993",2015-12-26,0
"2994",2015-12-27,0
"2995",2015-12-28,0
"2996",2015-12-29,0
"2997",2015-12-30,0
"2998",2015-12-31,0
"2999",2016-01-01,0
"3000",2016-01-02,0
"3001",2016-01-03,0
"3002",2016-01-04,26.6
"3003",2016-01-05,0
"3004",NA,NA
"3005",NA,NA
"3006",NA,NA
"3007",NA,NA
"3008",NA,NA
"3009",2016-01-11,0
"3010",2016-01-12,0
"3011",2016-01-13,0
"3012",2016-01-14,0
"3013",2016-01-15,11.6
"3014",2016-01-16,0
"3015",2016-01-17,0
"3016",2016-01-18,0
"3017",2016-01-19,0
"3018",2016-01-20,0
"3019",2016-01-21,0
"3020",2016-01-22,0
"3021",2016-01-23,0
"3022",2016-01-24,0
"3023",2016-01-25,0
"3024",2016-01-26,0
"3025",2016-01-27,0
"3026",2016-01-28,0
"3027",2016-01-29,0
"3028",2016-01-30,0
"3029",2016-01-31,0
"3030",2016-02-01,0
"3031",2016-02-02,0
"3032",2016-02-03,0
"3033",2016-02-04,0
"3034",2016-02-05,0
"3035",2016-02-06,0
"3036",2016-02-07,0.1
"3037",2016-02-08,6.3
"3038",2016-02-09,0.1
"3039",2016-02-10,0
"3040",2016-02-11,0
"3041",2016-02-12,0
"3042",2016-02-13,16.4
"3043",2016-02-14,0
"3044",2016-02-15,0
"3045",2016-02-16,22.7
"3046",2016-02-17,10.2
"3047",2016-02-18,0
"3048",2016-02-19,4.1
"3049",2016-02-20,0
"3050",2016-02-21,0
"3051",2016-02-22,0
"3052",2016-02-23,12
"3053",2016-02-24,0
"3054",2016-02-25,0
"3055",2016-02-26,0
"3056",2016-02-27,0
"3057",2016-02-28,0
"3058",2016-02-29,0
"3059",2016-03-01,2.7
"3060",2016-03-02,0
"3061",2016-03-03,0
"3062",2016-03-04,5.4
"3063",2016-03-05,0
"3064",2016-03-06,0
"3065",2016-03-07,26.8
"3066",2016-03-08,0
"3067",2016-03-09,0
"3068",2016-03-10,0
"3069",2016-03-11,0
"3070",2016-03-12,0
"3071",2016-03-13,0
"3072",2016-03-14,0
"3073",2016-03-15,0
"3074",2016-03-16,0
"3075",2016-03-17,0
"3076",2016-03-18,20.4
"3077",2016-03-19,0
"3078",2016-03-20,0
"3079",2016-03-21,0
"3080",2016-03-22,0
"3081",2016-03-23,0
"3082",2016-03-24,0
"3083",2016-03-25,0
"3084",2016-03-26,0
"3085",2016-03-27,0
"3086",2016-03-28,0
"3087",2016-03-29,0
"3088",2016-03-30,0
"3089",2016-03-31,0
"3090",2016-04-01,0
"3091",2016-04-02,0
"3092",2016-04-03,0.7
"3093",2016-04-04,4.3
"3094",2016-04-05,2.2
"3095",2016-04-06,0.1
"3096",2016-04-07,0
"3097",2016-04-08,3.7
"3098",2016-04-09,0
"3099",2016-04-10,0.2
"3100",2016-04-11,0
"3101",2016-04-12,0.5
"3102",2016-04-13,0
"3103",2016-04-14,0
"3104",2016-04-15,0
"3105",2016-04-16,0
"3106",2016-04-17,0
"3107",2016-04-18,0
"3108",2016-04-19,0
"3109",2016-04-20,0
"3110",2016-04-21,0
"3111",2016-04-22,0
"3112",2016-04-23,0
"3113",2016-04-24,0
"3114",2016-04-25,5.8
"3115",2016-04-26,0.1
"3116",2016-04-27,0
"3117",2016-04-28,0
"3118",2016-04-29,0
"3119",2016-04-30,0
"3120",2016-05-01,0
"3121",2016-05-02,0
"3122",2016-05-03,0
"3123",2016-05-04,0
"3124",2016-05-05,0
"3125",2016-05-06,0
"3126",2016-05-07,0
"3127",2016-05-08,0
"3128",2016-05-09,0
"3129",2016-05-10,14.4
"3130",2016-05-11,0.4
"3131",2016-05-12,1.3
"3132",2016-05-13,0.2
"3133",2016-05-14,0.1
"3134",2016-05-15,0
"3135",2016-05-16,0
"3136",2016-05-17,0
"3137",2016-05-18,0
"3138",2016-05-19,0
"3139",2016-05-20,0.1
"3140",2016-05-21,0
"3141",2016-05-22,0
"3142",2016-05-23,0
"3143",2016-05-24,0
"3144",2016-05-25,0
"3145",2016-05-26,0
"3146",2016-05-27,0
"3147",2016-05-28,0
"3148",2016-05-29,0.1
"3149",2016-05-30,0
"3150",2016-05-31,0
"3151",2016-06-01,0.2
"3152",2016-06-02,0
"3153",2016-06-03,3.6
"3154",2016-06-04,5.2
"3155",2016-06-05,0
"3156",2016-06-06,0
"3157",2016-06-07,0
"3158",2016-06-08,0
"3159",2016-06-09,0
"3160",2016-06-10,0
"3161",2016-06-11,0
"3162",2016-06-12,0
"3163",2016-06-13,0
"3164",2016-06-14,0
"3165",2016-06-15,0
"3166",2016-06-16,0
"3167",2016-06-17,0
"3168",2016-06-18,0
"3169",2016-06-19,0
"3170",2016-06-20,0
"3171",2016-06-21,0
"3172",2016-06-22,0
"3173",2016-06-23,0
"3174",2016-06-24,0
"3175",2016-06-25,0
"3176",2016-06-26,39.8
"3177",2016-06-27,2.4
"3178",2016-06-28,0
"3179",2016-06-29,0.1
"3180",2016-06-30,0
"3181",2016-07-01,0
"3182",2016-07-02,0
"3183",2016-07-03,0
"3184",2016-07-04,0
"3185",2016-07-05,0
"3186",2016-07-06,0
"3187",2016-07-07,0
"3188",2016-07-08,0
"3189",2016-07-09,0
"3190",2016-07-10,0
"3191",2016-07-11,0
"3192",2016-07-12,0
"3193",2016-07-13,0
"3194",2016-07-14,0
"3195",2016-07-15,0
"3196",2016-07-16,0
"3197",2016-07-17,0
"3198",2016-07-18,0
"3199",2016-07-19,0
"3200",2016-07-20,0
"3201",2016-07-21,0
"3202",2016-07-22,0
"3203",2016-07-23,0
"3204",2016-07-24,0
"3205",2016-07-25,0
"3206",2016-07-26,0
"3207",2016-07-27,0
"3208",2016-07-28,0
"3209",2016-07-29,0
"3210",2016-07-30,0
"3211",2016-07-31,0
"3212",2016-08-01,0
"3213",2016-08-02,0
"3214",2016-08-03,0
"3215",2016-08-04,0
"3216",2016-08-05,0
"3217",2016-08-06,0
"3218",2016-08-07,0
"3219",2016-08-08,0
