"fecha","divisa_venta","Presidencia"
2005-07-27,2.865,"NK"
2005-07-28,2.863,"NK"
2005-07-29,2.861,"NK"
2005-08-01,2.86,"NK"
2005-08-02,2.859,"NK"
2005-08-03,2.86,"NK"
2005-08-04,2.863,"NK"
2005-08-05,2.865,"NK"
2005-08-08,2.869,"NK"
2005-08-09,2.873,"NK"
2005-08-10,2.875,"NK"
2005-08-11,2.877,"NK"
2005-08-12,2.883,"NK"
2005-08-16,2.888,"NK"
2005-08-17,2.893,"NK"
2005-08-18,2.897,"NK"
2005-08-19,2.907,"NK"
2005-08-22,2.907,"NK"
2005-08-23,2.908,"NK"
2005-08-24,2.907,"NK"
2005-08-25,2.907,"NK"
2005-08-26,2.909,"NK"
2005-08-29,2.913,"NK"
2005-08-30,2.912,"NK"
2005-08-31,2.911,"NK"
2005-09-01,2.91,"NK"
2005-09-02,2.91,"NK"
2005-09-05,2.907,"NK"
2005-09-06,2.907,"NK"
2005-09-07,2.905,"NK"
2005-09-08,2.904,"NK"
2005-09-09,2.911,"NK"
2005-09-12,2.917,"NK"
2005-09-13,2.919,"NK"
2005-09-14,2.919,"NK"
2005-09-15,2.914,"NK"
2005-09-16,2.911,"NK"
2005-09-19,2.911,"NK"
2005-09-20,2.914,"NK"
2005-09-21,2.914,"NK"
2005-09-22,2.912,"NK"
2005-09-23,2.91,"NK"
2005-09-26,2.91,"NK"
2005-09-27,2.91,"NK"
2005-09-28,2.915,"NK"
2005-09-29,2.915,"NK"
2005-09-30,2.91,"NK"
2005-10-03,2.909,"NK"
2005-10-04,2.914,"NK"
2005-10-05,2.923,"NK"
2005-10-06,2.935,"NK"
2005-10-07,2.937,"NK"
2005-10-11,2.954,"NK"
2005-10-12,2.965,"NK"
2005-10-13,2.984,"NK"
2005-10-14,2.971,"NK"
2005-10-17,2.969,"NK"
2005-10-18,2.969,"NK"
2005-10-19,2.973,"NK"
2005-10-20,2.982,"NK"
2005-10-21,2.982,"NK"
2005-10-24,2.978,"NK"
2005-10-25,2.988,"NK"
2005-10-26,2.999,"NK"
2005-10-27,3.018,"NK"
2005-10-28,3.015,"NK"
2005-10-31,3.002,"NK"
2005-11-01,2.992,"NK"
2005-11-02,2.986,"NK"
2005-11-03,2.982,"NK"
2005-11-04,2.982,"NK"
2005-11-07,2.973,"NK"
2005-11-08,2.963,"NK"
2005-11-09,2.969,"NK"
2005-11-10,2.97,"NK"
2005-11-11,2.967,"NK"
2005-11-14,2.965,"NK"
2005-11-15,2.952,"NK"
2005-11-16,2.95,"NK"
2005-11-17,2.943,"NK"
2005-11-18,2.943,"NK"
2005-11-21,2.939,"NK"
2005-11-22,2.945,"NK"
2005-11-23,2.95,"NK"
2005-11-24,2.956,"NK"
2005-11-25,2.971,"NK"
2005-11-28,2.99,"NK"
2005-11-29,2.976,"NK"
2005-11-30,2.966,"NK"
2005-12-01,2.978,"NK"
2005-12-02,2.981,"NK"
2005-12-05,3.005,"NK"
2005-12-06,2.997,"NK"
2005-12-07,2.992,"NK"
2005-12-09,3.009,"NK"
2005-12-12,3.014,"NK"
2005-12-13,3.004,"NK"
2005-12-14,2.998,"NK"
2005-12-15,3.015,"NK"
2005-12-16,3.035,"NK"
2005-12-19,3.025,"NK"
2005-12-20,3.034,"NK"
2005-12-21,3.033,"NK"
2005-12-22,3.023,"NK"
2005-12-23,3.023,"NK"
2005-12-26,3.018,"NK"
2005-12-27,3.035,"NK"
2005-12-28,3.04,"NK"
2005-12-29,3.03,"NK"
2005-12-30,3.032,"NK"
2006-01-02,3.03,"NK"
2006-01-03,3.038,"NK"
2006-01-04,3.039,"NK"
2006-01-05,3.05,"NK"
2006-01-06,3.06,"NK"
2006-01-09,3.064,"NK"
2006-01-10,3.057,"NK"
2006-01-11,3.051,"NK"
2006-01-12,3.039,"NK"
2006-01-13,3.035,"NK"
2006-01-16,3.035,"NK"
2006-01-17,3.046,"NK"
2006-01-18,3.049,"NK"
2006-01-19,3.046,"NK"
2006-01-20,3.038,"NK"
2006-01-23,3.038,"NK"
2006-01-24,3.037,"NK"
2006-01-25,3.05,"NK"
2006-01-26,3.057,"NK"
2006-01-27,3.057,"NK"
2006-01-30,3.061,"NK"
2006-01-31,3.066,"NK"
2006-02-01,3.068,"NK"
2006-02-02,3.069,"NK"
2006-02-03,3.067,"NK"
2006-02-06,3.069,"NK"
2006-02-07,3.074,"NK"
2006-02-08,3.072,"NK"
2006-02-09,3.066,"NK"
2006-02-10,3.067,"NK"
2006-02-13,3.069,"NK"
2006-02-14,3.071,"NK"
2006-02-15,3.071,"NK"
2006-02-16,3.067,"NK"
2006-02-17,3.068,"NK"
2006-02-20,3.066,"NK"
2006-02-21,3.07,"NK"
2006-02-22,3.073,"NK"
2006-02-23,3.074,"NK"
2006-02-24,3.075,"NK"
2006-02-27,3.075,"NK"
2006-02-28,3.074,"NK"
2006-03-01,3.068,"NK"
2006-03-02,3.067,"NK"
2006-03-03,3.073,"NK"
2006-03-06,3.077,"NK"
2006-03-07,3.08,"NK"
2006-03-08,3.083,"NK"
2006-03-09,3.083,"NK"
2006-03-10,3.082,"NK"
2006-03-13,3.08,"NK"
2006-03-14,3.076,"NK"
2006-03-15,3.072,"NK"
2006-03-16,3.073,"NK"
2006-03-17,3.073,"NK"
2006-03-20,3.074,"NK"
2006-03-21,3.074,"NK"
2006-03-22,3.075,"NK"
2006-03-23,3.079,"NK"
2006-03-27,3.083,"NK"
2006-03-28,3.082,"NK"
2006-03-29,3.08,"NK"
2006-03-30,3.081,"NK"
2006-03-31,3.082,"NK"
2006-04-03,3.085,"NK"
2006-04-04,3.083,"NK"
2006-04-05,3.08,"NK"
2006-04-06,3.079,"NK"
2006-04-07,3.081,"NK"
2006-04-10,3.081,"NK"
2006-04-11,3.077,"NK"
2006-04-12,3.078,"NK"
2006-04-17,3.076,"NK"
2006-04-18,3.07,"NK"
2006-04-19,3.068,"NK"
2006-04-20,3.059,"NK"
2006-04-21,3.059,"NK"
2006-04-24,3.047,"NK"
2006-04-25,3.041,"NK"
2006-04-26,3.039,"NK"
2006-04-27,3.044,"NK"
2006-04-28,3.048,"NK"
2006-05-02,3.045,"NK"
2006-05-03,3.042,"NK"
2006-05-04,3.041,"NK"
2006-05-05,3.041,"NK"
2006-05-08,3.04,"NK"
2006-05-09,3.041,"NK"
2006-05-10,3.04,"NK"
2006-05-11,3.034,"NK"
2006-05-12,3.036,"NK"
2006-05-15,3.041,"NK"
2006-05-16,3.042,"NK"
2006-05-17,3.048,"NK"
2006-05-18,3.054,"NK"
2006-05-19,3.056,"NK"
2006-05-22,3.072,"NK"
2006-05-24,3.082,"NK"
2006-05-26,3.082,"NK"
2006-05-29,3.077,"NK"
2006-05-30,3.088,"NK"
2006-05-31,3.085,"NK"
2006-06-01,3.08,"NK"
2006-06-02,3.079,"NK"
2006-06-05,3.08,"NK"
2006-06-06,3.083,"NK"
2006-06-07,3.082,"NK"
2006-06-08,3.083,"NK"
2006-06-09,3.082,"NK"
2006-06-12,3.081,"NK"
2006-06-13,3.083,"NK"
2006-06-14,3.079,"NK"
2006-06-15,3.08,"NK"
2006-06-16,3.079,"NK"
2006-06-20,3.078,"NK"
2006-06-21,3.075,"NK"
2006-06-22,3.078,"NK"
2006-06-23,3.081,"NK"
2006-06-26,3.086,"NK"
2006-06-27,3.09,"NK"
2006-06-28,3.088,"NK"
2006-06-29,3.088,"NK"
2006-06-30,3.086,"NK"
2006-07-03,3.085,"NK"
2006-07-04,3.085,"NK"
2006-07-05,3.087,"NK"
2006-07-06,3.086,"NK"
2006-07-07,3.086,"NK"
2006-07-10,3.086,"NK"
2006-07-11,3.084,"NK"
2006-07-12,3.083,"NK"
2006-07-13,3.084,"NK"
2006-07-14,3.083,"NK"
2006-07-17,3.082,"NK"
2006-07-18,3.082,"NK"
2006-07-19,3.079,"NK"
2006-07-20,3.082,"NK"
2006-07-21,3.082,"NK"
2006-07-24,3.08,"NK"
2006-07-25,3.078,"NK"
2006-07-26,3.074,"NK"
2006-07-27,3.077,"NK"
2006-07-28,3.077,"NK"
2006-07-31,3.072,"NK"
2006-08-01,3.071,"NK"
2006-08-02,3.071,"NK"
2006-08-03,3.07,"NK"
2006-08-04,3.069,"NK"
2006-08-07,3.072,"NK"
2006-08-08,3.072,"NK"
2006-08-09,3.069,"NK"
2006-08-10,3.069,"NK"
2006-08-11,3.071,"NK"
2006-08-14,3.075,"NK"
2006-08-15,3.08,"NK"
2006-08-16,3.074,"NK"
2006-08-17,3.08,"NK"
2006-08-18,3.082,"NK"
2006-08-22,3.085,"NK"
2006-08-23,3.086,"NK"
2006-08-24,3.087,"NK"
2006-08-25,3.092,"NK"
2006-08-28,3.097,"NK"
2006-08-29,3.095,"NK"
2006-08-30,3.097,"NK"
2006-08-31,3.097,"NK"
2006-09-01,3.096,"NK"
2006-09-04,3.094,"NK"
2006-09-05,3.098,"NK"
2006-09-06,3.103,"NK"
2006-09-07,3.099,"NK"
2006-09-08,3.101,"NK"
2006-09-11,3.103,"NK"
2006-09-12,3.107,"NK"
2006-09-13,3.103,"NK"
2006-09-14,3.1,"NK"
2006-09-15,3.098,"NK"
2006-09-18,3.098,"NK"
2006-09-19,3.097,"NK"
2006-09-20,3.098,"NK"
2006-09-21,3.099,"NK"
2006-09-22,3.099,"NK"
2006-09-25,3.1,"NK"
2006-09-26,3.102,"NK"
2006-09-27,3.102,"NK"
2006-09-28,3.104,"NK"
2006-09-29,3.104,"NK"
2006-10-02,3.103,"NK"
2006-10-03,3.104,"NK"
2006-10-04,3.105,"NK"
2006-10-05,3.105,"NK"
2006-10-06,3.106,"NK"
2006-10-09,3.106,"NK"
2006-10-10,3.107,"NK"
2006-10-11,3.106,"NK"
2006-10-12,3.104,"NK"
2006-10-13,3.103,"NK"
2006-10-17,3.1,"NK"
2006-10-18,3.091,"NK"
2006-10-19,3.089,"NK"
2006-10-20,3.09,"NK"
2006-10-23,3.09,"NK"
2006-10-24,3.09,"NK"
2006-10-25,3.093,"NK"
2006-10-26,3.089,"NK"
2006-10-27,3.094,"NK"
2006-10-30,3.094,"NK"
2006-10-31,3.089,"NK"
2006-11-01,3.087,"NK"
2006-11-02,3.083,"NK"
2006-11-03,3.083,"NK"
2006-11-07,3.077,"NK"
2006-11-08,3.069,"NK"
2006-11-09,3.068,"NK"
2006-11-10,3.071,"NK"
2006-11-13,3.076,"NK"
2006-11-14,3.072,"NK"
2006-11-15,3.068,"NK"
2006-11-16,3.069,"NK"
2006-11-17,3.074,"NK"
2006-11-20,3.076,"NK"
2006-11-21,3.08,"NK"
2006-11-22,3.073,"NK"
2006-11-23,3.071,"NK"
2006-11-24,3.075,"NK"
2006-11-27,3.078,"NK"
2006-11-28,3.078,"NK"
2006-11-29,3.074,"NK"
2006-11-30,3.068,"NK"
2006-12-01,3.062,"NK"
2006-12-04,3.06,"NK"
2006-12-05,3.055,"NK"
2006-12-06,3.057,"NK"
2006-12-07,3.058,"NK"
2006-12-11,3.06,"NK"
2006-12-12,3.054,"NK"
2006-12-13,3.056,"NK"
2006-12-14,3.058,"NK"
2006-12-15,3.057,"NK"
2006-12-18,3.057,"NK"
2006-12-19,3.058,"NK"
2006-12-20,3.052,"NK"
2006-12-21,3.048,"NK"
2006-12-22,3.06,"NK"
2006-12-26,3.07,"NK"
2006-12-27,3.076,"NK"
2006-12-28,3.072,"NK"
2006-12-29,3.062,"NK"
2007-01-02,3.058,"NK"
2007-01-03,3.059,"NK"
2007-01-04,3.072,"NK"
2007-01-05,3.078,"NK"
2007-01-08,3.082,"NK"
2007-01-09,3.083,"NK"
2007-01-10,3.081,"NK"
2007-01-11,3.08,"NK"
2007-01-12,3.081,"NK"
2007-01-15,3.079,"NK"
2007-01-16,3.08,"NK"
2007-01-17,3.079,"NK"
2007-01-18,3.082,"NK"
2007-01-19,3.086,"NK"
2007-01-22,3.096,"NK"
2007-01-23,3.098,"NK"
2007-01-24,3.096,"NK"
2007-01-25,3.098,"NK"
2007-01-26,3.106,"NK"
2007-01-29,3.108,"NK"
2007-01-30,3.107,"NK"
2007-01-31,3.107,"NK"
2007-02-01,3.103,"NK"
2007-02-02,3.099,"NK"
2007-02-05,3.103,"NK"
2007-02-06,3.102,"NK"
2007-02-07,3.102,"NK"
2007-02-08,3.105,"NK"
2007-02-09,3.106,"NK"
2007-02-12,3.104,"NK"
2007-02-13,3.102,"NK"
2007-02-14,3.098,"NK"
2007-02-15,3.1,"NK"
2007-02-16,3.105,"NK"
2007-02-19,3.103,"NK"
2007-02-20,3.104,"NK"
2007-02-21,3.106,"NK"
2007-02-22,3.104,"NK"
2007-02-23,3.104,"NK"
2007-02-26,3.103,"NK"
2007-02-27,3.101,"NK"
2007-02-28,3.1,"NK"
2007-03-01,3.097,"NK"
2007-03-02,3.1,"NK"
2007-03-05,3.102,"NK"
2007-03-06,3.103,"NK"
2007-03-07,3.104,"NK"
2007-03-08,3.105,"NK"
2007-03-09,3.106,"NK"
2007-03-12,3.103,"NK"
2007-03-13,3.101,"NK"
2007-03-14,3.098,"NK"
2007-03-15,3.098,"NK"
2007-03-16,3.101,"NK"
2007-03-19,3.1,"NK"
2007-03-20,3.099,"NK"
2007-03-21,3.1,"NK"
2007-03-22,3.099,"NK"
2007-03-23,3.102,"NK"
2007-03-26,3.104,"NK"
2007-03-27,3.106,"NK"
2007-03-28,3.104,"NK"
2007-03-29,3.102,"NK"
2007-03-30,3.1,"NK"
2007-04-03,3.101,"NK"
2007-04-04,3.1,"NK"
2007-04-09,3.097,"NK"
2007-04-10,3.094,"NK"
2007-04-11,3.091,"NK"
2007-04-12,3.085,"NK"
2007-04-13,3.09,"NK"
2007-04-16,3.087,"NK"
2007-04-17,3.083,"NK"
2007-04-18,3.085,"NK"
2007-04-19,3.088,"NK"
2007-04-20,3.088,"NK"
2007-04-23,3.083,"NK"
2007-04-24,3.083,"NK"
2007-04-25,3.086,"NK"
2007-04-26,3.088,"NK"
2007-04-27,3.09,"NK"
2007-04-30,3.09,"NK"
2007-05-02,3.085,"NK"
2007-05-03,3.084,"NK"
2007-05-04,3.083,"NK"
2007-05-07,3.08,"NK"
2007-05-08,3.08,"NK"
2007-05-09,3.079,"NK"
2007-05-10,3.081,"NK"
2007-05-11,3.08,"NK"
2007-05-14,3.078,"NK"
2007-05-15,3.076,"NK"
2007-05-16,3.077,"NK"
2007-05-17,3.075,"NK"
2007-05-18,3.078,"NK"
2007-05-21,3.075,"NK"
2007-05-22,3.078,"NK"
2007-05-23,3.083,"NK"
2007-05-24,3.084,"NK"
2007-05-28,3.083,"NK"
2007-05-29,3.081,"NK"
2007-05-30,3.08,"NK"
2007-05-31,3.077,"NK"
2007-06-01,3.074,"NK"
2007-06-04,3.072,"NK"
2007-06-05,3.077,"NK"
2007-06-06,3.076,"NK"
2007-06-07,3.077,"NK"
2007-06-08,3.076,"NK"
2007-06-11,3.075,"NK"
2007-06-12,3.074,"NK"
2007-06-13,3.074,"NK"
2007-06-14,3.072,"NK"
2007-06-15,3.077,"NK"
2007-06-19,3.074,"NK"
2007-06-20,3.079,"NK"
2007-06-21,3.082,"NK"
2007-06-22,3.082,"NK"
2007-06-25,3.084,"NK"
2007-06-26,3.088,"NK"
2007-06-27,3.091,"NK"
2007-06-28,3.09,"NK"
2007-06-29,3.093,"NK"
2007-07-02,3.091,"NK"
2007-07-03,3.091,"NK"
2007-07-04,3.092,"NK"
2007-07-05,3.103,"NK"
2007-07-06,3.105,"NK"
2007-07-10,3.103,"NK"
2007-07-11,3.101,"NK"
2007-07-12,3.1,"NK"
2007-07-13,3.1,"NK"
2007-07-16,3.101,"NK"
2007-07-17,3.101,"NK"
2007-07-18,3.104,"NK"
2007-07-19,3.104,"NK"
2007-07-20,3.12,"NK"
2007-07-23,3.126,"NK"
2007-07-24,3.16,"NK"
2007-07-25,3.18,"NK"
2007-07-26,3.138,"NK"
2007-07-27,3.118,"NK"
2007-07-30,3.124,"NK"
2007-07-31,3.121,"NK"
2007-08-01,3.133,"NK"
2007-08-02,3.138,"NK"
2007-08-03,3.14,"NK"
2007-08-06,3.14,"NK"
2007-08-07,3.141,"NK"
2007-08-08,3.133,"NK"
2007-08-09,3.143,"NK"
2007-08-10,3.148,"NK"
2007-08-13,3.144,"NK"
2007-08-14,3.147,"NK"
2007-08-15,3.152,"NK"
2007-08-16,3.16,"NK"
2007-08-17,3.156,"NK"
2007-08-21,3.16,"NK"
2007-08-22,3.168,"NK"
2007-08-23,3.178,"NK"
2007-08-24,3.17,"NK"
2007-08-27,3.17,"NK"
2007-08-28,3.164,"NK"
2007-08-29,3.165,"NK"
2007-08-30,3.158,"NK"
2007-08-31,3.156,"NK"
2007-09-03,3.162,"NK"
2007-09-04,3.165,"NK"
2007-09-05,3.164,"NK"
2007-09-06,3.164,"NK"
2007-09-07,3.162,"NK"
2007-09-10,3.159,"NK"
2007-09-11,3.147,"NK"
2007-09-12,3.137,"NK"
2007-09-13,3.131,"NK"
2007-09-14,3.137,"NK"
2007-09-17,3.135,"NK"
2007-09-18,3.136,"NK"
2007-09-19,3.131,"NK"
2007-09-20,3.138,"NK"
2007-09-21,3.145,"NK"
2007-09-24,3.145,"NK"
2007-09-25,3.147,"NK"
2007-09-26,3.148,"NK"
2007-09-27,3.15,"NK"
2007-09-28,3.15,"NK"
2007-10-01,3.149,"NK"
2007-10-02,3.148,"NK"
2007-10-03,3.151,"NK"
2007-10-04,3.155,"NK"
2007-10-05,3.156,"NK"
2007-10-08,3.159,"NK"
2007-10-09,3.163,"NK"
2007-10-10,3.156,"NK"
2007-10-11,3.156,"NK"
2007-10-12,3.157,"NK"
2007-10-16,3.16,"NK"
2007-10-17,3.161,"NK"
2007-10-18,3.162,"NK"
2007-10-19,3.163,"NK"
2007-10-22,3.169,"NK"
2007-10-23,3.173,"NK"
2007-10-24,3.179,"NK"
2007-10-25,3.179,"NK"
2007-10-26,3.171,"NK"
2007-10-29,3.157,"NK"
2007-10-30,3.148,"NK"
2007-10-31,3.142,"NK"
2007-11-01,3.132,"NK"
2007-11-02,3.129,"NK"
2007-11-05,3.133,"NK"
2007-11-07,3.126,"NK"
2007-11-08,3.13,"NK"
2007-11-09,3.129,"NK"
2007-11-12,3.132,"NK"
2007-11-13,3.135,"NK"
2007-11-14,3.128,"NK"
2007-11-15,3.124,"NK"
2007-11-16,3.132,"NK"
2007-11-19,3.13,"NK"
2007-11-20,3.132,"NK"
2007-11-21,3.139,"NK"
2007-11-22,3.141,"NK"
2007-11-23,3.143,"NK"
2007-11-26,3.143,"NK"
2007-11-27,3.15,"NK"
2007-11-28,3.149,"NK"
2007-11-29,3.148,"NK"
2007-11-30,3.145,"NK"
2007-12-03,3.139,"NK"
2007-12-04,3.136,"NK"
2007-12-05,3.132,"NK"
2007-12-06,3.134,"NK"
2007-12-07,3.138,"NK"
2007-12-10,3.138,"CFK1"
2007-12-11,3.139,"CFK1"
2007-12-12,3.139,"CFK1"
2007-12-13,3.142,"CFK1"
2007-12-14,3.142,"CFK1"
2007-12-17,3.14,"CFK1"
2007-12-18,3.137,"CFK1"
2007-12-19,3.132,"CFK1"
2007-12-20,3.136,"CFK1"
2007-12-21,3.141,"CFK1"
2007-12-26,3.144,"CFK1"
2007-12-27,3.149,"CFK1"
2007-12-28,3.149,"CFK1"
2008-01-02,3.145,"CFK1"
2008-01-03,3.141,"CFK1"
2008-01-04,3.14,"CFK1"
2008-01-07,3.136,"CFK1"
2008-01-08,3.13,"CFK1"
2008-01-09,3.129,"CFK1"
2008-01-10,3.129,"CFK1"
2008-01-11,3.128,"CFK1"
2008-01-14,3.137,"CFK1"
2008-01-15,3.141,"CFK1"
2008-01-16,3.146,"CFK1"
2008-01-17,3.15,"CFK1"
2008-01-18,3.152,"CFK1"
2008-01-21,3.158,"CFK1"
2008-01-22,3.157,"CFK1"
2008-01-23,3.158,"CFK1"
2008-01-24,3.153,"CFK1"
2008-01-25,3.15,"CFK1"
2008-01-28,3.151,"CFK1"
2008-01-29,3.152,"CFK1"
2008-01-30,3.156,"CFK1"
2008-01-31,3.158,"CFK1"
2008-02-01,3.154,"CFK1"
2008-02-04,3.158,"CFK1"
2008-02-05,3.164,"CFK1"
2008-02-06,3.169,"CFK1"
2008-02-07,3.169,"CFK1"
2008-02-08,3.169,"CFK1"
2008-02-11,3.168,"CFK1"
2008-02-12,3.162,"CFK1"
2008-02-13,3.156,"CFK1"
2008-02-14,3.156,"CFK1"
2008-02-15,3.153,"CFK1"
2008-02-18,3.153,"CFK1"
2008-02-19,3.154,"CFK1"
2008-02-20,3.151,"CFK1"
2008-02-21,3.151,"CFK1"
2008-02-22,3.157,"CFK1"
2008-02-25,3.158,"CFK1"
2008-02-26,3.159,"CFK1"
2008-02-27,3.158,"CFK1"
2008-02-28,3.157,"CFK1"
2008-02-29,3.161,"CFK1"
2008-03-03,3.159,"CFK1"
2008-03-04,3.153,"CFK1"
2008-03-05,3.152,"CFK1"
2008-03-06,3.154,"CFK1"
2008-03-07,3.156,"CFK1"
2008-03-10,3.158,"CFK1"
2008-03-11,3.152,"CFK1"
2008-03-12,3.152,"CFK1"
2008-03-13,3.148,"CFK1"
2008-03-14,3.146,"CFK1"
2008-03-17,3.148,"CFK1"
2008-03-18,3.147,"CFK1"
2008-03-19,3.157,"CFK1"
2008-03-25,3.162,"CFK1"
2008-03-26,3.169,"CFK1"
2008-03-27,3.165,"CFK1"
2008-03-28,3.162,"CFK1"
2008-03-31,3.168,"CFK1"
2008-04-01,3.17,"CFK1"
2008-04-03,3.164,"CFK1"
2008-04-04,3.163,"CFK1"
2008-04-07,3.159,"CFK1"
2008-04-08,3.159,"CFK1"
2008-04-09,3.159,"CFK1"
2008-04-10,3.156,"CFK1"
2008-04-11,3.153,"CFK1"
2008-04-14,3.154,"CFK1"
2008-04-15,3.161,"CFK1"
2008-04-16,3.166,"CFK1"
2008-04-17,3.172,"CFK1"
2008-04-18,3.17,"CFK1"
2008-04-21,3.18,"CFK1"
2008-04-22,3.182,"CFK1"
2008-04-23,3.181,"CFK1"
2008-04-24,3.184,"CFK1"
2008-04-25,3.174,"CFK1"
2008-04-28,3.172,"CFK1"
2008-04-29,3.167,"CFK1"
2008-04-30,3.164,"CFK1"
2008-05-02,3.172,"CFK1"
2008-05-05,3.174,"CFK1"
2008-05-06,3.177,"CFK1"
2008-05-07,3.184,"CFK1"
2008-05-08,3.177,"CFK1"
2008-05-09,3.177,"CFK1"
2008-05-12,3.177,"CFK1"
2008-05-13,3.165,"CFK1"
2008-05-14,3.163,"CFK1"
2008-05-15,3.161,"CFK1"
2008-05-16,3.146,"CFK1"
2008-05-19,3.149,"CFK1"
2008-05-20,3.14,"CFK1"
2008-05-21,3.133,"CFK1"
2008-05-22,3.134,"CFK1"
2008-05-23,3.134,"CFK1"
2008-05-26,3.142,"CFK1"
2008-05-27,3.128,"CFK1"
2008-05-28,3.116,"CFK1"
2008-05-29,3.111,"CFK1"
2008-05-30,3.099,"CFK1"
2008-06-03,3.068,"CFK1"
2008-06-04,3.074,"CFK1"
2008-06-05,3.061,"CFK1"
2008-06-06,3.068,"CFK1"
2008-06-09,3.064,"CFK1"
2008-06-10,3.065,"CFK1"
2008-06-11,3.061,"CFK1"
2008-06-12,3.053,"CFK1"
2008-06-13,3.04,"CFK1"
2008-06-17,3.035,"CFK1"
2008-06-18,3.035,"CFK1"
2008-06-19,3.036,"CFK1"
2008-06-20,3.034,"CFK1"
2008-06-23,3.019,"CFK1"
2008-06-24,3.016,"CFK1"
2008-06-25,3.018,"CFK1"
2008-06-26,3.027,"CFK1"
2008-06-27,3.026,"CFK1"
2008-06-30,3.025,"CFK1"
2008-07-01,3.022,"CFK1"
2008-07-02,3.02,"CFK1"
2008-07-03,3.028,"CFK1"
2008-07-04,3.026,"CFK1"
2008-07-07,3.017,"CFK1"
2008-07-08,3.014,"CFK1"
2008-07-10,3.018,"CFK1"
2008-07-11,3.022,"CFK1"
2008-07-14,3.024,"CFK1"
2008-07-15,3.024,"CFK1"
2008-07-16,3.028,"CFK1"
2008-07-17,3.023,"CFK1"
2008-07-18,3.023,"CFK1"
2008-07-21,3.024,"CFK1"
2008-07-22,3.023,"CFK1"
2008-07-23,3.018,"CFK1"
2008-07-24,3.017,"CFK1"
2008-07-25,3.018,"CFK1"
2008-07-28,3.02,"CFK1"
2008-07-29,3.025,"CFK1"
2008-07-30,3.026,"CFK1"
2008-07-31,3.044,"CFK1"
2008-08-01,3.042,"CFK1"
2008-08-04,3.038,"CFK1"
2008-08-05,3.042,"CFK1"
2008-08-06,3.044,"CFK1"
2008-08-07,3.047,"CFK1"
2008-08-08,3.052,"CFK1"
2008-08-11,3.033,"CFK1"
2008-08-12,3.036,"CFK1"
2008-08-13,3.03,"CFK1"
2008-08-14,3.029,"CFK1"
2008-08-15,3.03,"CFK1"
2008-08-19,3.028,"CFK1"
2008-08-20,3.028,"CFK1"
2008-08-21,3.025,"CFK1"
2008-08-22,3.025,"CFK1"
2008-08-25,3.026,"CFK1"
2008-08-26,3.026,"CFK1"
2008-08-27,3.027,"CFK1"
2008-08-28,3.027,"CFK1"
2008-08-29,3.03,"CFK1"
2008-09-01,3.028,"CFK1"
2008-09-02,3.038,"CFK1"
2008-09-03,3.037,"CFK1"
2008-09-04,3.038,"CFK1"
2008-09-05,3.04,"CFK1"
2008-09-08,3.05,"CFK1"
2008-09-09,3.057,"CFK1"
2008-09-10,3.074,"CFK1"
2008-09-11,3.08,"CFK1"
2008-09-12,3.082,"CFK1"
2008-09-15,3.087,"CFK1"
2008-09-16,3.095,"CFK1"
2008-09-17,3.105,"CFK1"
2008-09-18,3.119,"CFK1"
2008-09-19,3.115,"CFK1"
2008-09-22,3.1,"CFK1"
2008-09-23,3.099,"CFK1"
2008-09-24,3.106,"CFK1"
2008-09-25,3.113,"CFK1"
2008-09-26,3.116,"CFK1"
2008-09-29,3.118,"CFK1"
2008-09-30,3.135,"CFK1"
2008-10-01,3.134,"CFK1"
2008-10-02,3.144,"CFK1"
2008-10-03,3.162,"CFK1"
2008-10-06,3.197,"CFK1"
2008-10-07,3.215,"CFK1"
2008-10-08,3.223,"CFK1"
2008-10-09,3.231,"CFK1"
2008-10-10,3.224,"CFK1"
2008-10-14,3.192,"CFK1"
2008-10-15,3.198,"CFK1"
2008-10-16,3.205,"CFK1"
2008-10-17,3.212,"CFK1"
2008-10-20,3.222,"CFK1"
2008-10-21,3.211,"CFK1"
2008-10-22,3.223,"CFK1"
2008-10-23,3.255,"CFK1"
2008-10-24,3.278,"CFK1"
2008-10-27,3.3,"CFK1"
2008-10-28,3.368,"CFK1"
2008-10-29,3.37,"CFK1"
2008-10-30,3.385,"CFK1"
2008-10-31,3.388,"CFK1"
2008-11-03,3.387,"CFK1"
2008-11-04,3.285,"CFK1"
2008-11-05,3.31,"CFK1"
2008-11-07,3.307,"CFK1"
2008-11-10,3.3,"CFK1"
2008-11-11,3.3,"CFK1"
2008-11-12,3.305,"CFK1"
2008-11-13,3.31,"CFK1"
2008-11-14,3.314,"CFK1"
2008-11-17,3.316,"CFK1"
2008-11-18,3.321,"CFK1"
2008-11-19,3.327,"CFK1"
2008-11-20,3.329,"CFK1"
2008-11-21,3.333,"CFK1"
2008-11-24,3.336,"CFK1"
2008-11-25,3.34,"CFK1"
2008-11-26,3.348,"CFK1"
2008-11-27,3.362,"CFK1"
2008-11-28,3.373,"CFK1"
2008-12-01,3.383,"CFK1"
2008-12-02,3.396,"CFK1"
2008-12-03,3.409,"CFK1"
2008-12-04,3.443,"CFK1"
2008-12-05,3.468,"CFK1"
2008-12-09,3.435,"CFK1"
2008-12-10,3.415,"CFK1"
2008-12-11,3.41,"CFK1"
2008-12-12,3.423,"CFK1"
2008-12-15,3.42,"CFK1"
